#         time [s]      timestep [s]  temperature [T9]  density [g/cm^3]
    3.25401151E+02    1.58147305E-01    1.69447882E+00    3.05307054E+05
    3.25550496E+02    1.49344992E-01    1.69119265E+00    3.06922678E+05
    3.25705356E+02    1.54860293E-01    1.68823072E+00    3.08542266E+05
    3.25870568E+02    1.65211939E-01    1.68514643E+00    3.10187261E+05
    3.26039812E+02    1.69244250E-01    1.68206845E+00    3.11893134E+05
    3.26212197E+02    1.72384977E-01    1.67902356E+00    3.13552863E+05
    3.26389162E+02    1.76964659E-01    1.67599563E+00    3.15167777E+05
    3.26571387E+02    1.82225782E-01    1.67298273E+00    3.16841780E+05
    3.26758316E+02    1.86928507E-01    1.67058462E+00    3.18460616E+05
    3.26967231E+02    2.08914925E-01    1.66740813E+00    3.20281688E+05
    3.27168403E+02    2.01172214E-01    1.66507691E+00    3.21846019E+05
    3.27382201E+02    2.13798171E-01    1.66178559E+00    3.23549720E+05
    3.27592013E+02    2.09811440E-01    1.65958148E+00    3.25092327E+05
    3.27808510E+02    2.16497463E-01    1.65735621E+00    3.26649811E+05
    3.28027561E+02    2.19051105E-01    1.65515829E+00    3.28188263E+05
    3.28249769E+02    2.22207443E-01    1.65298628E+00    3.29708648E+05
    3.28475705E+02    2.25936020E-01    1.65083895E+00    3.31153867E+05
    3.28706015E+02    2.30310318E-01    1.64871473E+00    3.32598818E+05
    3.28941131E+02    2.35115882E-01    1.64661399E+00    3.34000198E+05
    3.29181655E+02    2.40523778E-01    1.64450791E+00    3.35443748E+05
    3.29427844E+02    2.46189060E-01    1.64237516E+00    3.36855642E+05
    3.29680173E+02    2.52329594E-01    1.64110682E+00    3.38260853E+05
    3.29944087E+02    2.63913905E-01    1.63899201E+00    3.39710369E+05
    3.30212557E+02    2.68469286E-01    1.63775632E+00    3.41158044E+05
    3.30494370E+02    2.81813836E-01    1.63573143E+00    3.42648585E+05
    3.30782506E+02    2.88135908E-01    1.63416751E+00    3.44181841E+05
    3.31072886E+02    2.90379197E-01    1.63244724E+00    3.45717884E+05
    3.31366327E+02    2.93441903E-01    1.63061194E+00    3.47270859E+05
    3.31663547E+02    2.97219659E-01    1.62915525E+00    3.48797799E+05
    3.31965222E+02    3.01674715E-01    1.62699540E+00    3.50306423E+05
    3.32271985E+02    3.06763028E-01    1.62565690E+00    3.51939649E+05
    3.32584413E+02    3.12428022E-01    1.62365418E+00    3.53548930E+05
    3.32903117E+02    3.18704316E-01    1.62194550E+00    3.55189857E+05
    3.33228636E+02    3.25519064E-01    1.62028060E+00    3.56906520E+05
    3.33554675E+02    3.26038796E-01    1.61818212E+00    3.58663074E+05
    3.33881951E+02    3.27276257E-01    1.61590051E+00    3.60348921E+05
    3.34211144E+02    3.29193156E-01    1.61441844E+00    3.62135335E+05
    3.34542879E+02    3.31734106E-01    1.61203433E+00    3.63923251E+05
    3.34877729E+02    3.34850275E-01    1.61032440E+00    3.65780080E+05
    3.35216231E+02    3.38501917E-01    1.60826156E+00    3.67690241E+05
    3.35558892E+02    3.42660775E-01    1.60587435E+00    3.69600261E+05
    3.35905757E+02    3.46865634E-01    1.60349189E+00    3.71530954E+05
    3.36253165E+02    3.47407926E-01    1.60111016E+00    3.73555148E+05
    3.36601700E+02    3.48534901E-01    1.59869754E+00    3.75605972E+05
    3.36943594E+02    3.41894419E-01    1.59634937E+00    3.77602326E+05
    3.37275344E+02    3.31749872E-01    1.59409119E+00    3.79617694E+05
    3.37597765E+02    3.22420874E-01    1.59191869E+00    3.81572969E+05
    3.37911936E+02    3.14170650E-01    1.58982426E+00    3.83466481E+05
    3.38218797E+02    3.06860809E-01    1.58770079E+00    3.85398838E+05
    3.38518141E+02    2.99343931E-01    1.58484834E+00    3.87351211E+05
    3.38804620E+02    2.86479893E-01    1.58300056E+00    3.89199439E+05
    3.39088700E+02    2.84079506E-01    1.58023080E+00    3.91045633E+05
    3.39361015E+02    2.72314660E-01    1.57833471E+00    3.92864398E+05
    3.39631134E+02    2.70119101E-01    1.57572221E+00    3.94717253E+05
    3.39891570E+02    2.60435892E-01    1.57364776E+00    3.96483365E+05
    3.40148979E+02    2.57409770E-01    1.57178928E+00    3.98248808E+05
    3.40404149E+02    2.55169838E-01    1.56935064E+00    4.00043031E+05
    3.40652079E+02    2.47930003E-01    1.56702050E+00    4.01829101E+05
    3.40895648E+02    2.43568348E-01    1.56469448E+00    4.03625282E+05
    3.41135097E+02    2.39449571E-01    1.56222849E+00    4.05393140E+05
    3.41369805E+02    2.34707846E-01    1.55998509E+00    4.07141378E+05
    3.41602545E+02    2.32739917E-01    1.55739386E+00    4.08944443E+05
    3.41830073E+02    2.27528527E-01    1.55520389E+00    4.10676558E+05
    3.42057616E+02    2.27542891E-01    1.55250634E+00    4.12443347E+05
    3.42279923E+02    2.22306950E-01    1.55032906E+00    4.14223854E+05
    3.42503765E+02    2.23841330E-01    1.54754985E+00    4.16104257E+05
    3.42722346E+02    2.18581909E-01    1.54534205E+00    4.17893807E+05
    3.42943994E+02    2.21647718E-01    1.54226920E+00    4.19761711E+05
    3.43158793E+02    2.14798300E-01    1.53949818E+00    4.21650696E+05
    3.43373151E+02    2.14358883E-01    1.53718919E+00    4.23512310E+05
    3.43592151E+02    2.18999472E-01    1.53402558E+00    4.25483432E+05
    3.43805176E+02    2.13025354E-01    1.53127414E+00    4.27388305E+05
    3.44020902E+02    2.15725387E-01    1.52872283E+00    4.29449828E+05
    3.44240949E+02    2.20047513E-01    1.52543839E+00    4.31587508E+05
    3.44456142E+02    2.15193388E-01    1.52219729E+00    4.33640268E+05
    3.44671023E+02    2.14880855E-01    1.51893525E+00    4.35775091E+05
    3.44885956E+02    2.14932876E-01    1.51564715E+00    4.37967460E+05
    3.45101511E+02    2.15554296E-01    1.51230514E+00    4.40195974E+05
    3.45317933E+02    2.16422529E-01    1.50876421E+00    4.42448902E+05
    3.45533281E+02    2.15347952E-01    1.50500661E+00    4.44794831E+05
    3.45740418E+02    2.07136663E-01    1.50118126E+00    4.47089949E+05
    3.45938416E+02    1.97998555E-01    1.49731966E+00    4.49407687E+05
    3.46127957E+02    1.89540655E-01    1.49440309E+00    4.51537465E+05
    3.46343570E+02    2.15612933E-01    1.49046110E+00    4.54130426E+05
    3.46551057E+02    2.07487529E-01    1.48625677E+00    4.56593681E+05
    3.46744338E+02    1.93280955E-01    1.48217312E+00    4.59013221E+05
    3.46929590E+02    1.85251257E-01    1.47894341E+00    4.61338851E+05
    3.47133496E+02    2.03906004E-01    1.47429012E+00    4.63896213E+05
    3.47319084E+02    1.85588371E-01    1.47072729E+00    4.66326973E+05
    3.47516227E+02    1.97143376E-01    1.46598273E+00    4.68911200E+05
    3.47696696E+02    1.80468649E-01    1.46235159E+00    4.71353446E+05
    3.47874543E+02    1.77847122E-01    1.45868420E+00    4.73754667E+05
    3.48041716E+02    1.67172574E-01    1.45517795E+00    4.76033684E+05
    3.48199396E+02    1.57680306E-01    1.45083919E+00    4.78104332E+05
    3.48343568E+02    1.44172395E-01    1.44777886E+00    4.80093107E+05
    3.48483530E+02    1.39962121E-01    1.44482018E+00    4.82016663E+05
    3.48617276E+02    1.33745241E-01    1.44202227E+00    4.83834864E+05
    3.48745501E+02    1.28225348E-01    1.43937858E+00    4.85634534E+05
    3.48868759E+02    1.23257814E-01    1.43588673E+00    4.87279131E+05
    3.48982917E+02    1.14158568E-01    1.43363438E+00    4.88855491E+05
    3.49096377E+02    1.13459688E-01    1.43118001E+00    4.90409229E+05
    3.49205384E+02    1.09006467E-01    1.42841643E+00    4.91936990E+05
    3.49308876E+02    1.03492526E-01    1.42653835E+00    4.93345647E+05
    3.49412235E+02    1.03358706E-01    1.42457872E+00    4.94724166E+05
    3.49512906E+02    1.00671229E-01    1.42200173E+00    4.96099073E+05
    3.49608047E+02    9.51412981E-02    1.41965995E+00    4.97347294E+05
    3.49700632E+02    9.25845595E-02    1.41796506E+00    4.98578672E+05
    3.49793419E+02    9.27870837E-02    1.41628971E+00    4.99801649E+05
    3.49884811E+02    9.13924273E-02    1.41422695E+00    5.00971064E+05
    3.49972838E+02    8.80267637E-02    1.41231792E+00    5.02107983E+05
    3.50059325E+02    8.64872172E-02    1.41047865E+00    5.03229381E+05
    3.50144448E+02    8.51228132E-02    1.40872860E+00    5.04337525E+05
    3.50228514E+02    8.40660649E-02    1.40704687E+00    5.05434099E+05
    3.50311687E+02    8.31729566E-02    1.40541708E+00    5.06521221E+05
    3.50394102E+02    8.24145361E-02    1.40385729E+00    5.07560374E+05
    3.50476084E+02    8.19825889E-02    1.40232585E+00    5.08582175E+05
    3.50557664E+02    8.15793302E-02    1.40047496E+00    5.09598917E+05
    3.50637274E+02    7.96099893E-02    1.39858393E+00    5.10592521E+05
    3.50715727E+02    7.84536045E-02    1.39708446E+00    5.11539485E+05
    3.50795442E+02    7.97147028E-02    1.39573026E+00    5.12487608E+05
    3.50876287E+02    8.08449704E-02    1.39438510E+00    5.13449772E+05
    3.50957869E+02    8.15816259E-02    1.39305985E+00    5.14421158E+05
    3.51040385E+02    8.25163610E-02    1.39164355E+00    5.15404273E+05
    3.51123489E+02    8.31040914E-02    1.38992428E+00    5.16391432E+05
    3.51205988E+02    8.24992405E-02    1.38821963E+00    5.17373275E+05
    3.51289248E+02    8.32595188E-02    1.38656466E+00    5.18359130E+05
    3.51374065E+02    8.48170179E-02    1.38489020E+00    5.19364322E+05
    3.51460579E+02    8.65141985E-02    1.38341349E+00    5.20367934E+05
    3.51550690E+02    9.01110334E-02    1.38213716E+00    5.21388356E+05
    3.51645894E+02    9.52040864E-02    1.38073154E+00    5.22460515E+05
    3.51745132E+02    9.92374752E-02    1.37893859E+00    5.23534600E+05
    3.51846566E+02    1.01434381E-01    1.37710836E+00    5.24634744E+05
    3.51952494E+02    1.05928361E-01    1.37527618E+00    5.25775037E+05
    3.52064742E+02    1.12247638E-01    1.37334223E+00    5.26985353E+05
    3.52184035E+02    1.19292866E-01    1.37177329E+00    5.28260917E+05
    3.52317667E+02    1.33632221E-01    1.37012605E+00    5.29690381E+05
    3.52466497E+02    1.48830020E-01    1.36782474E+00    5.31211396E+05
    3.52624840E+02    1.58342844E-01    1.36537381E+00    5.32805687E+05
    3.52798416E+02    1.73576495E-01    1.36278332E+00    5.34489243E+05
    3.52992092E+02    1.93675550E-01    1.35999809E+00    5.36348601E+05
    3.53209611E+02    2.17518627E-01    1.35697156E+00    5.38417730E+05
    3.53454200E+02    2.44589781E-01    1.35369990E+00    5.40709280E+05
    3.53729262E+02    2.75061310E-01    1.35016950E+00    5.43180887E+05
    3.54037542E+02    3.08280520E-01    1.34638374E+00    5.45830394E+05
    3.54378301E+02    3.40758432E-01    1.34238169E+00    5.48631840E+05
    3.54731740E+02    3.53439462E-01    1.33927026E+00    5.51446912E+05
    3.55106604E+02    3.74863856E-01    1.33488418E+00    5.54292367E+05
    3.55463851E+02    3.57246861E-01    1.33168422E+00    5.56851884E+05
    3.55833627E+02    3.69775729E-01    1.32841928E+00    5.59444076E+05
    3.56206418E+02    3.72790961E-01    1.32545034E+00    5.61930829E+05
    3.56555555E+02    3.49137843E-01    1.32317933E+00    5.64200479E+05
    3.56919509E+02    3.63953769E-01    1.32009990E+00    5.66428750E+05
    3.57276629E+02    3.57119637E-01    1.31741375E+00    5.68514425E+05
    3.57645141E+02    3.68511867E-01    1.31533953E+00    5.70626429E+05
    3.58033586E+02    3.88445487E-01    1.31305582E+00    5.72795822E+05
    3.58411024E+02    3.77437880E-01    1.31086527E+00    5.74820230E+05
    3.58791514E+02    3.80489782E-01    1.30868527E+00    5.76716663E+05
    3.59175337E+02    3.83823622E-01    1.30651465E+00    5.78636020E+05
    3.59562767E+02    3.87429242E-01    1.30517621E+00    5.80499980E+05
    3.59953848E+02    3.91081211E-01    1.30319848E+00    5.82240911E+05
    3.60349183E+02    3.95334666E-01    1.30105032E+00    5.84057137E+05
    3.60748968E+02    3.99784977E-01    1.29995419E+00    5.85773168E+05
    3.61153119E+02    4.04151972E-01    1.29877307E+00    5.87481200E+05
    3.61562113E+02    4.08993541E-01    1.29682104E+00    5.89185919E+05
    3.61976426E+02    4.14312861E-01    1.29573330E+00    5.90872944E+05
    3.62368256E+02    3.91830322E-01    1.29464508E+00    5.92396381E+05
    3.62763458E+02    3.95202101E-01    1.29312045E+00    5.93915012E+05
    3.63162344E+02    3.98885956E-01    1.29147841E+00    5.95429681E+05
    3.63565033E+02    4.02688958E-01    1.29039927E+00    5.96940495E+05
    3.63971499E+02    4.06465931E-01    1.28932323E+00    5.98447002E+05
    3.64382068E+02    4.10568986E-01    1.28824967E+00    5.99875076E+05
    3.64796933E+02    4.14865163E-01    1.28717835E+00    6.01349993E+05
    3.65216268E+02    4.19334734E-01    1.28610910E+00    6.02847044E+05
    3.65640250E+02    4.23981985E-01    1.28504177E+00    6.04341436E+05
    3.66069056E+02    4.28805690E-01    1.28497647E+00    6.05732893E+05
    3.66502518E+02    4.33462413E-01    1.28391412E+00    6.07211500E+05
    3.66941426E+02    4.38907517E-01    1.28285262E+00    6.08606057E+05
    3.67385690E+02    4.44264051E-01    1.28179255E+00    6.10069380E+05
    3.67835459E+02    4.49768850E-01    1.28073388E+00    6.11472153E+05
    3.68290909E+02    4.55450088E-01    1.28000000E+00    6.12952356E+05
    3.68752082E+02    4.61173782E-01    1.27962083E+00    6.14392474E+05
    3.69219119E+02    4.67036656E-01    1.27856676E+00    6.15806017E+05
    3.69692556E+02    4.73436915E-01    1.27800000E+00    6.17231985E+05
    3.70172176E+02    4.79619726E-01    1.27746194E+00    6.18652757E+05
    3.70615656E+02    4.43480287E-01    1.27650331E+00    6.19945227E+05
    3.71064056E+02    4.48399827E-01    1.27600000E+00    6.21233387E+05
    3.71517205E+02    4.53149026E-01    1.27559422E+00    6.22567579E+05
    3.71975345E+02    4.58140169E-01    1.27500000E+00    6.23897793E+05
    3.72438718E+02    4.63373394E-01    1.27469655E+00    6.25224383E+05
    3.72907303E+02    4.68584342E-01    1.27375191E+00    6.26522176E+05
    3.73381550E+02    4.74246870E-01    1.27300000E+00    6.27766359E+05
    3.73861322E+02    4.79772419E-01    1.27300000E+00    6.29081903E+05
    3.74346550E+02    4.85227525E-01    1.27293345E+00    6.30393033E+05
    3.74837667E+02    4.91117763E-01    1.27200000E+00    6.31700565E+05
    3.75335115E+02    4.97448173E-01    1.27200000E+00    6.33003486E+05
    3.75838410E+02    5.03294416E-01    1.27114138E+00    6.34301809E+05
    3.76348320E+02    5.09909797E-01    1.27100000E+00    6.35597163E+05
    3.76864458E+02    5.16137998E-01    1.27100000E+00    6.36888167E+05
    3.77387176E+02    5.22718426E-01    1.27037441E+00    6.38175340E+05
    3.77916928E+02    5.29751738E-01    1.27000000E+00    6.39459401E+05
    3.78453567E+02    5.36639114E-01    1.27000000E+00    6.40739594E+05
    3.78997213E+02    5.43645962E-01    1.27000000E+00    6.42052649E+05
    3.79548188E+02    5.50975434E-01    1.27000000E+00    6.43375536E+05
    3.80106688E+02    5.58499470E-01    1.27000000E+00    6.44624523E+05
    3.80672906E+02    5.66218210E-01    1.27000000E+00    6.45923338E+05
    3.81247036E+02    5.74130049E-01    1.27000000E+00    6.47153001E+05
    3.81829288E+02    5.82252381E-01    1.27000000E+00    6.48461950E+05
    3.82419872E+02    5.90583091E-01    1.27000000E+00    6.49766613E+05
    3.83019012E+02    5.99140570E-01    1.27000000E+00    6.51066277E+05
    3.83626942E+02    6.07930106E-01    1.27000000E+00    6.52278646E+05
    3.84243906E+02    6.16963565E-01    1.27075265E+00    6.53553527E+05
    3.84869881E+02    6.25975434E-01    1.27100000E+00    6.54841508E+05
    3.85464389E+02    5.94507998E-01    1.27100000E+00    6.56047819E+05
    3.86066649E+02    6.02259767E-01    1.27149943E+00    6.57199163E+05
    3.86677794E+02    6.11144843E-01    1.27200000E+00    6.58343989E+05
    3.87298533E+02    6.20738704E-01    1.27233367E+00    6.59533604E+05
    3.87928552E+02    6.30019072E-01    1.27300000E+00    6.60716863E+05
    3.88568695E+02    6.40142985E-01    1.27314987E+00    6.61909696E+05
    3.89217895E+02    6.49200265E-01    1.27400000E+00    6.63164731E+05
    3.89878035E+02    6.60140574E-01    1.27400000E+00    6.64327825E+05
    3.90547057E+02    6.69021397E-01    1.27483067E+00    6.65479759E+05
    3.91226967E+02    6.79909932E-01    1.27571189E+00    6.66625305E+05
    3.91919122E+02    6.92155520E-01    1.27658951E+00    6.67825092E+05
    3.92623723E+02    7.04601046E-01    1.27746322E+00    6.69048274E+05
    3.93340804E+02    7.17080202E-01    1.27833254E+00    6.70232140E+05
    3.94070279E+02    7.29475787E-01    1.27919698E+00    6.71395297E+05
    3.94812184E+02    7.41904867E-01    1.28011239E+00    6.72678655E+05
    3.95567240E+02    7.55056141E-01    1.28181593E+00    6.73871123E+05
    3.96339037E+02    7.71796745E-01    1.28275666E+00    6.75134790E+05
    3.97124912E+02    7.85875306E-01    1.28360034E+00    6.76340257E+05
    3.97923249E+02    7.98336915E-01    1.28487401E+00    6.77599049E+05
    3.98736784E+02    8.13534226E-01    1.28654210E+00    6.78933557E+05
    3.99568711E+02    8.31927862E-01    1.28810751E+00    6.80271896E+05
    4.00418775E+02    8.50063652E-01    1.28894502E+00    6.81611960E+05
    4.01282175E+02    8.63400005E-01    1.29055299E+00    6.83019903E+05
    4.02163708E+02    8.81532865E-01    1.29221878E+00    6.84435773E+05
    4.03064927E+02    9.01219512E-01    1.29388968E+00    6.85900471E+05
    4.03986036E+02    9.21108166E-01    1.29556536E+00    6.87408631E+05
    4.04927172E+02    9.41136035E-01    1.29724510E+00    6.88944956E+05
    4.05888490E+02    9.61318382E-01    1.29892522E+00    6.90625175E+05
    4.06870731E+02    9.82241248E-01    1.30060354E+00    6.92303324E+05
    4.07873916E+02    1.00318448E+00    1.30228387E+00    6.94111843E+05
    4.08898869E+02    1.02495283E+00    1.30445110E+00    6.96012222E+05
    4.09950857E+02    1.05198820E+00    1.30666233E+00    6.97994288E+05
    4.11030892E+02    1.08003551E+00    1.30836802E+00    7.00078001E+05
    4.12133485E+02    1.10259291E+00    1.31007513E+00    7.02305054E+05
    4.13259115E+02    1.12562947E+00    1.31177976E+00    7.04691333E+05
    4.14409174E+02    1.15005920E+00    1.31348606E+00    7.07228310E+05
    4.15584933E+02    1.17575884E+00    1.31519723E+00    7.09914426E+05
    4.16787596E+02    1.20266314E+00    1.31691412E+00    7.12798231E+05
    4.18018626E+02    1.23103038E+00    1.31863810E+00    7.15879012E+05
    4.19279372E+02    1.26074539E+00    1.32037068E+00    7.19140141E+05
    4.20570983E+02    1.29161129E+00    1.32211310E+00    7.22642657E+05
    4.21895034E+02    1.32405119E+00    1.32386243E+00    7.26403608E+05
    4.23253042E+02    1.35800810E+00    1.32481051E+00    7.30426373E+05
    4.24633115E+02    1.38007294E+00    1.32637701E+00    7.34739688E+05
    4.26048856E+02    1.41574064E+00    1.32757343E+00    7.39334998E+05
    4.27496117E+02    1.44726101E+00    1.32846220E+00    7.44275659E+05
    4.28971661E+02    1.47554444E+00    1.32935438E+00    7.49556585E+05
    4.30478915E+02    1.50725376E+00    1.33000000E+00    7.55136473E+05
    4.32015925E+02    1.53700951E+00    1.33017339E+00    7.61057877E+05
    4.33576775E+02    1.56085006E+00    1.33100000E+00    7.67326714E+05
    4.35179142E+02    1.60236726E+00    1.33100000E+00    7.74099520E+05
    4.36809488E+02    1.63034631E+00    1.33100000E+00    7.81087719E+05
    4.38469407E+02    1.65991893E+00    1.33100000E+00    7.88598770E+05
    4.39317033E+02    8.47625603E-01    1.33100000E+00    7.92579913E+05
    4.40166228E+02    8.49195271E-01    1.33097620E+00    7.96591748E+05
    4.41024637E+02    8.58408579E-01    1.33046370E+00    8.00733059E+05
    4.41885503E+02    8.60866604E-01    1.33000000E+00    8.04919637E+05
    4.42751632E+02    8.66129144E-01    1.33000000E+00    8.09264287E+05
    4.43628920E+02    8.77287696E-01    1.32990632E+00    8.13710833E+05
    4.44517032E+02    8.88112306E-01    1.32937330E+00    8.18340719E+05
    4.45410854E+02    8.93821352E-01    1.32900000E+00    8.22989251E+05
    4.46311788E+02    9.00933933E-01    1.32876305E+00    8.27672208E+05
    4.47221982E+02    9.10194098E-01    1.32766934E+00    8.32641870E+05
    4.48060255E+02    8.38273137E-01    1.32683024E+00    8.37254213E+05
    4.48926036E+02    8.65780971E-01    1.32630710E+00    8.42063242E+05
    4.50408369E+02    1.48233329E+00    1.32588507E+00    8.50003892E+05
    4.51194813E+02    7.86443804E-01    1.32529212E+00    8.54684091E+05
    4.51939827E+02    7.45014066E-01    1.32474758E+00    8.59111976E+05
    4.52693459E+02    7.53631890E-01    1.32421556E+00    8.63581864E+05
    4.54210557E+02    1.51709851E+00    1.32340896E+00    8.72201983E+05
    4.55004618E+02    7.94060352E-01    1.32221997E+00    8.77260446E+05
    4.55732286E+02    7.27668054E-01    1.32200000E+00    8.81453194E+05
    4.56487016E+02    7.54730361E-01    1.32148808E+00    8.86236555E+05
    4.57259096E+02    7.72079853E-01    1.32100000E+00    8.91117075E+05
    4.58036502E+02    7.77405732E-01    1.32068754E+00    8.95721831E+05
    4.58818907E+02    7.82405505E-01    1.31945648E+00    9.00951753E+05
    4.59574468E+02    7.55561023E-01    1.31900000E+00    9.05716323E+05
    4.60338163E+02    7.63694972E-01    1.31817282E+00    9.10341955E+05
    4.61092828E+02    7.54665276E-01    1.31800000E+00    9.15014584E+05
    4.61871205E+02    7.78376895E-01    1.31770110E+00    9.20005262E+05
    4.62665494E+02    7.94288933E-01    1.31629866E+00    9.25685123E+05
    4.63426432E+02    7.60937613E-01    1.31543148E+00    9.30985865E+05
    4.64180613E+02    7.54180996E-01    1.31443617E+00    9.36235168E+05
    4.64930879E+02    7.50266378E-01    1.31305005E+00    9.41508916E+05
    4.65662163E+02    7.31283593E-01    1.31234758E+00    9.46715890E+05
    4.66407227E+02    7.45064067E-01    1.31165461E+00    9.52051819E+05
    4.67166852E+02    7.59624619E-01    1.31088941E+00    9.57523844E+05
    4.67930760E+02    7.63908106E-01    1.30944708E+00    9.63072367E+05
    4.68605756E+02    6.74996467E-01    1.30858228E+00    9.67966679E+05
    4.69318637E+02    7.12880776E-01    1.30790161E+00    9.73144878E+05
    4.70067638E+02    7.49001429E-01    1.30717958E+00    9.78630370E+05
    4.70826390E+02    7.58751572E-01    1.30644225E+00    9.84286477E+05
    4.71589499E+02    7.63108672E-01    1.30539114E+00    9.90006266E+05
    4.72318677E+02    7.29178546E-01    1.30397763E+00    9.95471537E+05
    4.72989655E+02    6.70977409E-01    1.30330999E+00    1.00060613E+06
    4.73725593E+02    7.35938029E-01    1.30257320E+00    1.00598098E+06
    4.74472794E+02    7.47201105E-01    1.30181980E+00    1.01143645E+06
    4.75222752E+02    7.49958507E-01    1.30105725E+00    1.01754015E+06
    4.75982134E+02    7.59381478E-01    1.29955362E+00    1.02377802E+06
    4.76661635E+02    6.79501309E-01    1.29857285E+00    1.02898354E+06
    4.77369862E+02    7.08227196E-01    1.29783367E+00    1.03432593E+06
    4.78102517E+02    7.32654811E-01    1.29706219E+00    1.04050053E+06
    4.78850586E+02    7.48069354E-01    1.29626575E+00    1.04613461E+06
    4.79594952E+02    7.44366063E-01    1.29493134E+00    1.05226555E+06
    4.80290509E+02    6.95556580E-01    1.29371161E+00    1.05830031E+06
    4.80977301E+02    6.86791840E-01    1.29296094E+00    1.06427246E+06
    4.81707269E+02    7.29968449E-01    1.29215354E+00    1.06992190E+06
    4.82439179E+02    7.31909285E-01    1.29067034E+00    1.07631060E+06
    4.83114420E+02    6.75241345E-01    1.28957318E+00    1.08198157E+06
    4.83807812E+02    6.93391990E-01    1.28878346E+00    1.08772679E+06
    4.84523353E+02    7.15540806E-01    1.28792026E+00    1.09427802E+06
    4.85251635E+02    7.28282634E-01    1.28622388E+00    1.10021365E+06
    4.85857077E+02    6.05441585E-01    1.28539892E+00    1.10580093E+06
    4.86534541E+02    6.77464134E-01    1.28418854E+00    1.11223743E+06
    4.87189293E+02    6.54751924E-01    1.28280945E+00    1.11833005E+06
    4.87809229E+02    6.19936105E-01    1.28205887E+00    1.12358657E+06
    4.88495337E+02    6.86108205E-01    1.28043536E+00    1.13025268E+06
    4.89705042E+02    1.20970425E+00    1.27840897E+00    1.14135699E+06
    4.90375215E+02    6.70173139E-01    1.27669591E+00    1.14806087E+06
    4.91513090E+02    1.13787571E+00    1.27435696E+00    1.15913728E+06
    4.92143272E+02    6.30181634E-01    1.27302279E+00    1.16541362E+06
    4.93323266E+02    1.17999422E+00    1.26988859E+00    1.17688832E+06
    4.93907278E+02    5.84012078E-01    1.26906328E+00    1.18349199E+06
    4.94973326E+02    1.06604754E+00    1.26602546E+00    1.19440439E+06
    4.95999793E+02    1.02646765E+00    1.26274554E+00    1.20552345E+06
    4.96983801E+02    9.84007743E-01    1.25989919E+00    1.21660333E+06
    4.97947569E+02    9.63768251E-01    1.25713563E+00    1.22759189E+06
    4.98903661E+02    9.56091886E-01    1.25346611E+00    1.23859820E+06
    4.99365470E+02    4.61808229E-01    1.25233833E+00    1.24396623E+06
    4.99830810E+02    4.65340780E-01    1.24726155E+00    1.25485128E+06
    5.00141324E+02    3.10513830E-01    1.24249744E+00    1.26349233E+06
    5.00617628E+02    4.76303745E-01    1.23644923E+00    1.27409989E+06
    5.01116187E+02    4.98558763E-01    1.23098917E+00    1.28501694E+06
    5.01655206E+02    5.39018943E-01    1.22598356E+00    1.29704461E+06
    5.02226785E+02    5.71578942E-01    1.22071152E+00    1.30821806E+06
    5.02780745E+02    5.53960581E-01    1.21622702E+00    1.31854502E+06
    5.03195075E+02    4.14330032E-01    1.21284567E+00    1.32630637E+06
    5.03617519E+02    4.22444190E-01    1.20937150E+00    1.33425500E+06
    5.04045956E+02    4.28436640E-01    1.20572127E+00    1.34255635E+06
    5.04452910E+02    4.06953794E-01    1.20308146E+00    1.34967358E+06
    5.04881528E+02    4.28618067E-01    1.19930535E+00    1.35738810E+06
    5.05297121E+02    4.15592627E-01    1.19644736E+00    1.36510369E+06
    5.05727153E+02    4.30032907E-01    1.19232411E+00    1.37335052E+06
    5.06137081E+02    4.09927948E-01    1.18882110E+00    1.38153605E+06
    5.06546152E+02    4.09071066E-01    1.18558237E+00    1.38983337E+06
    5.06961612E+02    4.15459649E-01    1.18153603E+00    1.39839078E+06
    5.07365110E+02    4.03497542E-01    1.17763189E+00    1.40710328E+06
    5.07762508E+02    3.97397918E-01    1.17351807E+00    1.41596330E+06
    5.08150238E+02    3.87730220E-01    1.16894995E+00    1.42514993E+06
    5.08500914E+02    3.50676502E-01    1.16446370E+00    1.43407203E+06
    5.08825602E+02    3.24688084E-01    1.15987272E+00    1.44325430E+06
    5.09125530E+02    2.99927302E-01    1.15524835E+00    1.45150287E+06
    5.09401957E+02    2.76427782E-01    1.15063009E+00    1.46010870E+06
    5.09660823E+02    2.58865519E-01    1.14661305E+00    1.46877337E+06
    5.09929884E+02    2.69060609E-01    1.14134708E+00    1.47830533E+06
    5.10163273E+02    2.33389585E-01    1.13593368E+00    1.48806627E+06
    5.10365792E+02    2.02518574E-01    1.13091082E+00    1.49708912E+06
    5.10553350E+02    1.87557942E-01    1.12589194E+00    1.50610799E+06
    5.10729349E+02    1.75999615E-01    1.12058029E+00    1.51541952E+06
    5.10890834E+02    1.61484668E-01    1.11446686E+00    1.52553295E+06
    5.11029536E+02    1.38701851E-01    1.10900000E+00    1.53500000E+06
    5.11158765E+02    1.29229040E-01    1.10398188E+00    1.54500000E+06
    5.11280308E+02    1.21543031E-01    1.09790184E+00    1.55500000E+06
    5.11381030E+02    1.00721643E-01    1.09300000E+00    1.56311868E+06
    5.11478894E+02    9.78649594E-02    1.08909202E+00    1.57081578E+06
