#    time [s]          t9 [GK]          density [g/cc]
  3.8434900000e+02  2.2670700000e-01  8.5765000000e+05
  3.8522100000e+02  2.2676100000e-01  8.5761900000e+05
  3.8609300000e+02  2.2681500000e-01  8.5759100000e+05
  3.8696500000e+02  2.2686900000e-01  8.5756200000e+05
  3.8783800000e+02  2.2692300000e-01  8.5752800000e+05
  3.8871000000e+02  2.2697800000e-01  8.5750300000e+05
  3.8958200000e+02  2.2703200000e-01  8.5747300000e+05
  3.9045400000e+02  2.2708700000e-01  8.5744200000e+05
  3.9132700000e+02  2.2714100000e-01  8.5741400000e+05
  3.9219900000e+02  2.2719600000e-01  8.5738200000e+05
  3.9307100000e+02  2.2725100000e-01  8.5735400000e+05
  3.9394300000e+02  2.2730600000e-01  8.5732300000e+05
  3.9481500000e+02  2.2736100000e-01  8.5729500000e+05
  3.9568800000e+02  2.2741600000e-01  8.5726400000e+05
  3.9656000000e+02  2.2747100000e-01  8.5723600000e+05
  3.9743200000e+02  2.2752700000e-01  8.5720300000e+05
  3.9830400000e+02  2.2758200000e-01  8.5717400000e+05
  3.9917700000e+02  2.2763800000e-01  8.5714300000e+05
  4.0004900000e+02  2.2769300000e-01  8.5711200000e+05
  4.0092100000e+02  2.2774900000e-01  8.5708400000e+05
  4.0179300000e+02  2.2780500000e-01  8.5705100000e+05
  4.0266500000e+02  2.2786100000e-01  8.5702000000e+05
  4.0353800000e+02  2.2791700000e-01  8.5698600000e+05
  4.0441000000e+02  2.2797300000e-01  8.5695500000e+05
  4.0528200000e+02  2.2803000000e-01  8.5692700000e+05
  4.0615400000e+02  2.2808600000e-01  8.5689600000e+05
  4.0702700000e+02  2.2814300000e-01  8.5686800000e+05
  4.0789900000e+02  2.2820000000e-01  8.5683700000e+05
  4.0877100000e+02  2.2825600000e-01  8.5680300000e+05
  4.0964300000e+02  2.2831300000e-01  8.5677200000e+05
  4.1051500000e+02  2.2837100000e-01  8.5674100000e+05
  4.1138800000e+02  2.2842800000e-01  8.5670700000e+05
  4.1226000000e+02  2.2848500000e-01  8.5667600000e+05
  4.1313200000e+02  2.2854300000e-01  8.5664500000e+05
  4.1400400000e+02  2.2860000000e-01  8.5661100000e+05
  4.1487700000e+02  2.2865800000e-01  8.5658300000e+05
  4.1574900000e+02  2.2871600000e-01  8.5654900000e+05
  4.1662100000e+02  2.2877400000e-01  8.5651800000e+05
  4.1749300000e+02  2.2883200000e-01  8.5648400000e+05
  4.1836500000e+02  2.2889000000e-01  8.5645000000e+05
  4.1923800000e+02  2.2894900000e-01  8.5641900000e+05
  4.2011000000e+02  2.2900800000e-01  8.5638500000e+05
  4.2098200000e+02  2.2906600000e-01  8.5635700000e+05
  4.2185400000e+02  2.2912500000e-01  8.5632000000e+05
  4.2272700000e+02  2.2918400000e-01  8.5628900000e+05
  4.2359900000e+02  2.2924300000e-01  8.5625800000e+05
  4.2447100000e+02  2.2930300000e-01  8.5622200000e+05
  4.2534300000e+02  2.2936200000e-01  8.5619100000e+05
  4.2621500000e+02  2.2942200000e-01  8.5616000000e+05
  4.2708800000e+02  2.2948100000e-01  8.5612300000e+05
  4.2796000000e+02  2.2954100000e-01  8.5608900000e+05
  4.2883200000e+02  2.2960100000e-01  8.5606100000e+05
  4.2970400000e+02  2.2966200000e-01  8.5602200000e+05
  4.3057700000e+02  2.2972200000e-01  8.5598900000e+05
  4.3144900000e+02  2.2978200000e-01  8.5595600000e+05
  4.3232100000e+02  2.2984300000e-01  8.5592200000e+05
  4.3319300000e+02  2.2990400000e-01  8.5589000000e+05
  4.3406500000e+02  2.2996500000e-01  8.5585300000e+05
  4.3493800000e+02  2.3002600000e-01  8.5581700000e+05
  4.3581000000e+02  2.3008700000e-01  8.5578600000e+05
  4.3668200000e+02  2.3014900000e-01  8.5574800000e+05
  4.3755400000e+02  2.3021100000e-01  8.5571400000e+05
  4.3842700000e+02  2.3027200000e-01  8.5568000000e+05
  4.3929900000e+02  2.3033400000e-01  8.5564500000e+05
  4.4017100000e+02  2.3039700000e-01  8.5560900000e+05
  4.4104300000e+02  2.3045900000e-01  8.5557600000e+05
  4.4191500000e+02  2.3052100000e-01  8.5554000000e+05
  4.4278800000e+02  2.3058400000e-01  8.5550500000e+05
  4.4366000000e+02  2.3064700000e-01  8.5546800000e+05
  4.4453200000e+02  2.3071000000e-01  8.5543100000e+05
  4.4540400000e+02  2.3077300000e-01  8.5540000000e+05
  4.4627700000e+02  2.3083700000e-01  8.5535900000e+05
  4.4714900000e+02  2.3090000000e-01  8.5532800000e+05
  4.4802100000e+02  2.3096400000e-01  8.5528900000e+05
  4.4889300000e+02  2.3102800000e-01  8.5525300000e+05
  4.4976500000e+02  2.3109200000e-01  8.5521600000e+05
  4.5063800000e+02  2.3115700000e-01  8.5518000000e+05
  4.5151000000e+02  2.3122100000e-01  8.5514000000e+05
  4.5238200000e+02  2.3128600000e-01  8.5510800000e+05
  4.5325400000e+02  2.3135100000e-01  8.5507000000e+05
  4.5412700000e+02  2.3141600000e-01  8.5503300000e+05
  4.5499900000e+02  2.3148100000e-01  8.5499800000e+05
  4.5587100000e+02  2.3154700000e-01  8.5495600000e+05
  4.5674300000e+02  2.3161300000e-01  8.5492100000e+05
  4.5761500000e+02  2.3167900000e-01  8.5488500000e+05
  4.5848800000e+02  2.3174500000e-01  8.5484400000e+05
  4.5936000000e+02  2.3181100000e-01  8.5481000000e+05
  4.6023200000e+02  2.3187800000e-01  8.5476900000e+05
  4.6110400000e+02  2.3194500000e-01  8.5473100000e+05
  4.6197700000e+02  2.3201200000e-01  8.5469300000e+05
  4.6284900000e+02  2.3207900000e-01  8.5465400000e+05
  4.6372100000e+02  2.3214600000e-01  8.5461600000e+05
  4.6459300000e+02  2.3221400000e-01  8.5457600000e+05
  4.6546500000e+02  2.3228200000e-01  8.5453800000e+05
  4.6633800000e+02  2.3235000000e-01  8.5449500000e+05
  4.6721000000e+02  2.3241800000e-01  8.5445700000e+05
  4.6808200000e+02  2.3248700000e-01  8.5441800000e+05
  4.6895400000e+02  2.3255600000e-01  8.5437800000e+05
  4.6982700000e+02  2.3262500000e-01  8.5433900000e+05
  4.7069900000e+02  2.3269400000e-01  8.5429900000e+05
  4.7157100000e+02  2.3276400000e-01  8.5425900000e+05
  4.7244300000e+02  2.3283300000e-01  8.5421600000e+05
  4.7331500000e+02  2.3290300000e-01  8.5417800000e+05
  4.7418800000e+02  2.3297400000e-01  8.5413400000e+05
  4.7506000000e+02  2.3304400000e-01  8.5409400000e+05
  4.7593200000e+02  2.3311500000e-01  8.5405700000e+05
  4.7680400000e+02  2.3318600000e-01  8.5401200000e+05
  4.7767700000e+02  2.3325700000e-01  8.5397200000e+05
  4.7854900000e+02  2.3332900000e-01  8.5393300000e+05
  4.7942100000e+02  2.3340000000e-01  8.5389000000e+05
  4.8029300000e+02  2.3347200000e-01  8.5384800000e+05
  4.8116500000e+02  2.3354500000e-01  8.5380400000e+05
  4.8203800000e+02  2.3361700000e-01  8.5376600000e+05
  4.8291000000e+02  2.3369000000e-01  8.5372200000e+05
  4.8378200000e+02  2.3376300000e-01  8.5367700000e+05
  4.8465400000e+02  2.3383600000e-01  8.5363700000e+05
  4.8552700000e+02  2.3391000000e-01  8.5359000000e+05
  4.8639900000e+02  2.3398400000e-01  8.5354700000e+05
  4.8727100000e+02  2.3405800000e-01  8.5350400000e+05
  4.8814300000e+02  2.3413300000e-01  8.5346000000e+05
  4.8901500000e+02  2.3420700000e-01  8.5341300000e+05
  4.8988800000e+02  2.3428200000e-01  8.5337200000e+05
  4.9076000000e+02  2.3435800000e-01  8.5332700000e+05
  4.9163200000e+02  2.3443300000e-01  8.5328400000e+05
  4.9250400000e+02  2.3450900000e-01  8.5323900000e+05
  4.9337700000e+02  2.3458600000e-01  8.5319400000e+05
  4.9424900000e+02  2.3466200000e-01  8.5314900000e+05
  4.9512100000e+02  2.3473900000e-01  8.5310100000e+05
  4.9599300000e+02  2.3481600000e-01  8.5305600000e+05
  4.9686500000e+02  2.3489400000e-01  8.5301300000e+05
  4.9773800000e+02  2.3497100000e-01  8.5296800000e+05
  4.9861000000e+02  2.3504900000e-01  8.5292100000e+05
  4.9948200000e+02  2.3512800000e-01  8.5287500000e+05
  5.0035400000e+02  2.3520600000e-01  8.5282600000e+05
  5.0122700000e+02  2.3528600000e-01  8.5278100000e+05
  5.0209900000e+02  2.3536500000e-01  8.5273200000e+05
  5.0297100000e+02  2.3544500000e-01  8.5268500000e+05
  5.0384300000e+02  2.3552500000e-01  8.5264000000e+05
  5.0471500000e+02  2.3560500000e-01  8.5259000000e+05
  5.0558800000e+02  2.3568600000e-01  8.5254100000e+05
  5.0646000000e+02  2.3576700000e-01  8.5249100000e+05
  5.0733200000e+02  2.3584800000e-01  8.5244400000e+05
  5.0820400000e+02  2.3593000000e-01  8.5239200000e+05
  5.0907700000e+02  2.3601200000e-01  8.5234400000e+05
  5.0994900000e+02  2.3609500000e-01  8.5229600000e+05
  5.1082100000e+02  2.3617700000e-01  8.5225000000e+05
  5.1169300000e+02  2.3626100000e-01  8.5219800000e+05
  5.1256500000e+02  2.3634400000e-01  8.5214900000e+05
  5.1343800000e+02  2.3642800000e-01  8.5209700000e+05
  5.1431000000e+02  2.3651300000e-01  8.5204700000e+05
  5.1518200000e+02  2.3659700000e-01  8.5199500000e+05
  5.1605400000e+02  2.3668200000e-01  8.5194500000e+05
  5.1692700000e+02  2.3676800000e-01  8.5189300000e+05
  5.1779900000e+02  2.3685400000e-01  8.5184100000e+05
  5.1867100000e+02  2.3694000000e-01  8.5178800000e+05
  5.1954300000e+02  2.3702700000e-01  8.5173500000e+05
  5.2041500000e+02  2.3711400000e-01  8.5168300000e+05
  5.2128800000e+02  2.3720100000e-01  8.5162800000e+05
  5.2216000000e+02  2.3728900000e-01  8.5157600000e+05
  5.2303200000e+02  2.3737700000e-01  8.5152100000e+05
  5.2390400000e+02  2.3746600000e-01  8.5146900000e+05
  5.2477700000e+02  2.3755500000e-01  8.5141400000e+05
  5.2564900000e+02  2.3764500000e-01  8.5136200000e+05
  5.2652100000e+02  2.3773500000e-01  8.5130500000e+05
  5.2739300000e+02  2.3782500000e-01  8.5124900000e+05
  5.2826500000e+02  2.3791600000e-01  8.5119800000e+05
  5.2913800000e+02  2.3800800000e-01  8.5113900000e+05
  5.3001000000e+02  2.3809900000e-01  8.5108200000e+05
  5.3088200000e+02  2.3819200000e-01  8.5102700000e+05
  5.3175400000e+02  2.3828400000e-01  8.5097100000e+05
  5.3262700000e+02  2.3837800000e-01  8.5091300000e+05
  5.3349900000e+02  2.3847100000e-01  8.5085600000e+05
  5.3437100000e+02  2.3856500000e-01  8.5079900000e+05
  5.3524300000e+02  2.3866000000e-01  8.5074200000e+05
  5.3611500000e+02  2.3875500000e-01  8.5068000000e+05
  5.3698800000e+02  2.3885100000e-01  8.5061900000e+05
  5.3786000000e+02  2.3894700000e-01  8.4945700000e+05
  5.3873200000e+02  2.3904500000e-01  8.4939600000e+05
  5.3960400000e+02  2.3914400000e-01  8.4933500000e+05
  5.4047700000e+02  2.3924400000e-01  8.4927400000e+05
  5.4134900000e+02  2.3934300000e-01  8.4921000000e+05
  5.4222100000e+02  2.3944400000e-01  8.4915200000e+05
  5.4309300000e+02  2.3954500000e-01  8.4908800000e+05
  5.4396500000e+02  2.3964600000e-01  8.4902700000e+05
  5.4483800000e+02  2.3974800000e-01  8.4895900000e+05
  5.4571000000e+02  2.3985100000e-01  8.4890200000e+05
  5.4658200000e+02  2.3995400000e-01  8.4883400000e+05
  5.4745400000e+02  2.4005800000e-01  8.4877100000e+05
  5.4832700000e+02  2.4016200000e-01  8.4870700000e+05
  5.4919900000e+02  2.4026700000e-01  8.4864400000e+05
  5.5007100000e+02  2.4037200000e-01  8.4857500000e+05
  5.5094300000e+02  2.4047800000e-01  8.4851200000e+05
  5.5181500000e+02  2.4058500000e-01  8.4844500000e+05
  5.5268800000e+02  2.4069200000e-01  8.4838000000e+05
  5.5356000000e+02  2.4080000000e-01  8.4831400000e+05
  5.5443200000e+02  2.4090800000e-01  8.4824400000e+05
  5.5530400000e+02  2.4101800000e-01  8.4817300000e+05
  5.5617700000e+02  2.4112700000e-01  8.4811000000e+05
  5.5704900000e+02  2.4123800000e-01  8.4804100000e+05
  5.5792100000e+02  2.4134900000e-01  8.4797200000e+05
  5.5879300000e+02  2.4146000000e-01  8.4789900000e+05
  5.5966500000e+02  2.4157300000e-01  8.4782700000e+05
  5.6053800000e+02  2.4168600000e-01  8.4776000000e+05
  5.6141000000e+02  2.4180000000e-01  8.4768500000e+05
  5.6228200000e+02  2.4191400000e-01  8.4761500000e+05
  5.6315400000e+02  2.4202900000e-01  8.4754400000e+05
  5.6402700000e+02  2.4214500000e-01  8.4747000000e+05
  5.6489900000e+02  2.4226100000e-01  8.4739700000e+05
  5.6577100000e+02  2.4237900000e-01  8.4732300000e+05
  5.6664300000e+02  2.4249700000e-01  8.4724900000e+05
  5.6751500000e+02  2.4261600000e-01  8.4717500000e+05
  5.6838800000e+02  2.4273500000e-01  8.4710200000e+05
  5.6926000000e+02  2.4285500000e-01  8.4702300000e+05
  5.7013200000e+02  2.4297700000e-01  8.4694900000e+05
  5.7100400000e+02  2.4309800000e-01  8.4686700000e+05
  5.7187700000e+02  2.4322100000e-01  8.4679300000e+05
  5.7274900000e+02  2.4334500000e-01  8.4671400000e+05
  5.7362100000e+02  2.4346900000e-01  8.4663200000e+05
  5.7449300000e+02  2.4359400000e-01  8.4655300000e+05
  5.7536500000e+02  2.4372000000e-01  8.4647700000e+05
  5.7623800000e+02  2.4384700000e-01  8.4639500000e+05
  5.7711000000e+02  2.4397500000e-01  8.4631300000e+05
  5.7798200000e+02  2.4410300000e-01  8.4623400000e+05
  5.7885400000e+02  2.4423300000e-01  8.4614900000e+05
  5.7972700000e+02  2.4436300000e-01  8.4606700000e+05
  5.8059900000e+02  2.4449400000e-01  8.4598500000e+05
  5.8147100000e+02  2.4462700000e-01  8.4589700000e+05
  5.8234300000e+02  2.4476000000e-01  8.4581000000e+05
  5.8321500000e+02  2.4489400000e-01  8.4572500000e+05
  5.8408800000e+02  2.4502900000e-01  8.4564300000e+05
  5.8496000000e+02  2.4516500000e-01  8.4555300000e+05
  5.8583200000e+02  2.4530200000e-01  8.4546600000e+05
  5.8670400000e+02  2.4544000000e-01  8.4537800000e+05
  5.8757700000e+02  2.4558000000e-01  8.4529100000e+05
  5.8844900000e+02  2.4572000000e-01  8.4519800000e+05
  5.8932100000e+02  2.4586100000e-01  8.4510800000e+05
  5.9019300000e+02  2.4600300000e-01  8.4501500000e+05
  5.9106500000e+02  2.4614700000e-01  8.4492300000e+05
  5.9193800000e+02  2.4629100000e-01  8.4483000000e+05
  5.9281000000e+02  2.4643700000e-01  8.4473700000e+05
  5.9368200000e+02  2.4658400000e-01  8.4464200000e+05
  5.9455400000e+02  2.4673200000e-01  8.4454600000e+05
  5.9542700000e+02  2.4688100000e-01  8.4445100000e+05
  5.9629900000e+02  2.4703100000e-01  8.4435200000e+05
  5.9717100000e+02  2.4718300000e-01  8.4425400000e+05
  5.9804300000e+02  2.4733600000e-01  8.4415600000e+05
  5.9891500000e+02  2.4749000000e-01  8.4405500000e+05
  5.9978800000e+02  2.4764500000e-01  8.4395400000e+05
  6.0066000000e+02  2.4780200000e-01  8.4385300000e+05
  6.0153200000e+02  2.4796000000e-01  8.4375200000e+05
  6.0240400000e+02  2.4811900000e-01  8.4364800000e+05
  6.0327700000e+02  2.4828000000e-01  8.4353900000e+05
  6.0414900000e+02  2.4844200000e-01  8.4343500000e+05
  6.0502100000e+02  2.4860600000e-01  8.4332900000e+05
  6.0589300000e+02  2.4877100000e-01  8.4321900000e+05
  6.0676500000e+02  2.4893700000e-01  8.4311000000e+05
  6.0763800000e+02  2.4910500000e-01  8.4300400000e+05
  6.0851000000e+02  2.4927500000e-01  8.4289200000e+05
  6.0938200000e+02  2.4944600000e-01  8.4278200000e+05
  6.1025400000e+02  2.4961800000e-01  8.4266500000e+05
  6.1112700000e+02  2.4979200000e-01  8.4255000000e+05
  6.1199900000e+02  2.4996800000e-01  8.4243800000e+05
  6.1287100000e+02  2.5014600000e-01  8.4232100000e+05
  6.1374300000e+02  2.5032500000e-01  8.4220300000e+05
  6.1461500000e+02  2.5050600000e-01  8.4208300000e+05
  6.1548800000e+02  2.5068800000e-01  8.4196300000e+05
  6.1636000000e+02  2.5087300000e-01  8.4184300000e+05
  6.1723200000e+02  2.5105900000e-01  8.4171700000e+05
  6.1810400000e+02  2.5124700000e-01  8.4159400000e+05
  6.1897700000e+02  2.5143700000e-01  8.4147100000e+05
  6.1984900000e+02  2.5162900000e-01  8.4134000000e+05
  6.2072100000e+02  2.5182300000e-01  8.4121400000e+05
  6.2159300000e+02  2.5201900000e-01  8.4108300000e+05
  6.2246500000e+02  2.5221700000e-01  8.4095500000e+05
  6.2333800000e+02  2.5241700000e-01  8.4082100000e+05
  6.2421000000e+02  2.5261900000e-01  8.4068700000e+05
  6.2508200000e+02  2.5282300000e-01  8.4055100000e+05
  6.2595400000e+02  2.5303000000e-01  8.4041400000e+05
  6.2682700000e+02  2.5323900000e-01  8.4027500000e+05
  6.2769900000e+02  2.5345000000e-01  8.4013500000e+05
  6.2857100000e+02  2.5366400000e-01  8.3999600000e+05
  6.2944300000e+02  2.5388000000e-01  8.3984900000e+05
  6.3031500000e+02  2.5409800000e-01  8.3970700000e+05
  6.3118800000e+02  2.5431900000e-01  8.3955900000e+05
  6.3206000000e+02  2.5454300000e-01  8.3941200000e+05
  6.3293200000e+02  2.5476900000e-01  8.3926100000e+05
  6.3380400000e+02  2.5499800000e-01  8.3910800000e+05
  6.3467700000e+02  2.5523000000e-01  8.3895300000e+05
  6.3554900000e+02  2.5546400000e-01  8.3879700000e+05
  6.3642100000e+02  2.5570200000e-01  8.3863900000e+05
  6.3729300000e+02  2.5594200000e-01  8.3848000000e+05
  6.3816500000e+02  2.5618600000e-01  8.3831900000e+05
  6.3903800000e+02  2.5643200000e-01  8.3815000000e+05
  6.3991000000e+02  2.5668200000e-01  8.3798600000e+05
  6.4078200000e+02  2.5693500000e-01  8.3781700000e+05
  6.4165400000e+02  2.5719200000e-01  8.3764500000e+05
  6.4252700000e+02  2.5745200000e-01  8.3747000000e+05
  6.4339900000e+02  2.5771500000e-01  8.3729300000e+05
  6.4427100000e+02  2.5798200000e-01  8.3711500000e+05
  6.4514300000e+02  2.5825300000e-01  8.3693000000e+05
  6.4601500000e+02  2.5852800000e-01  8.3674700000e+05
  6.4688800000e+02  2.5880700000e-01  8.3655800000e+05
  6.4776000000e+02  2.5908900000e-01  8.3637000000e+05
  6.4863200000e+02  2.5937600000e-01  8.3617400000e+05
  6.4950400000e+02  2.5966800000e-01  8.3598000000e+05
  6.5037700000e+02  2.5996300000e-01  8.3578100000e+05
  6.5124900000e+02  2.6026400000e-01  8.3557900000e+05
  6.5212100000e+02  2.6056800000e-01  8.3536900000e+05
  6.5299300000e+02  2.6087800000e-01  8.3516300000e+05
  6.5386500000e+02  2.6119300000e-01  8.3494700000e+05
  6.5473800000e+02  2.6151300000e-01  8.3473500000e+05
  6.5561000000e+02  2.6183800000e-01  8.3451300000e+05
  6.5648200000e+02  2.6216900000e-01  8.3428600000e+05
  6.5735400000e+02  2.6250500000e-01  8.3405700000e+05
  6.5822700000e+02  2.6284700000e-01  8.3382700000e+05
  6.5909900000e+02  2.6319500000e-01  8.3358800000e+05
  6.5997100000e+02  2.6355000000e-01  8.3334900000e+05
  6.6084300000e+02  2.6391100000e-01  8.3310500000e+05
  6.6171500000e+02  2.6427800000e-01  8.3285000000e+05
  6.6258800000e+02  2.6465300000e-01  8.3259600000e+05
  6.6346000000e+02  2.6503500000e-01  8.3233600000e+05
  6.6433200000e+02  2.6542400000e-01  8.3206800000e+05
  6.6520400000e+02  2.6582100000e-01  8.3179800000e+05
  6.6607700000e+02  2.6622600000e-01  8.3151900000e+05
  6.6694900000e+02  2.6664000000e-01  8.3123800000e+05
  6.6782100000e+02  2.6706200000e-01  8.3094600000e+05
  6.6869300000e+02  2.6749300000e-01  8.3065400000e+05
  6.6956500000e+02  2.6793400000e-01  8.3035100000e+05
  6.7043800000e+02  2.6838500000e-01  8.3004300000e+05
  6.7131000000e+02  2.6884600000e-01  8.2972200000e+05
  6.7218200000e+02  2.6931800000e-01  8.2940000000e+05
  6.7305400000e+02  2.6980100000e-01  8.2906800000e+05
  6.7392700000e+02  2.7029600000e-01  8.2872700000e+05
  6.7479900000e+02  2.7080300000e-01  8.2837600000e+05
  6.7567100000e+02  2.7132300000e-01  8.2802000000e+05
  6.7654300000e+02  2.7185700000e-01  8.2765300000e+05
  6.7741500000e+02  2.7240500000e-01  8.2727200000e+05
  6.7828800000e+02  2.7296800000e-01  8.2688300000e+05
  6.7916000000e+02  2.7354700000e-01  8.2648400000e+05
  6.8003200000e+02  2.7414300000e-01  8.2607100000e+05
  6.8090400000e+02  2.7475700000e-01  8.2564500000e+05
  6.8177700000e+02  2.7539000000e-01  8.2520800000e+05
  6.8264900000e+02  2.7604200000e-01  8.2475500000e+05
  6.8352100000e+02  2.7671600000e-01  8.2428900000e+05
  6.8439300000e+02  2.7741200000e-01  8.2380700000e+05
  6.8526500000e+02  2.7813200000e-01  8.2330300000e+05
  6.8613800000e+02  2.7887800000e-01  8.2278600000e+05
  6.8701000000e+02  2.7965100000e-01  8.2224700000e+05
  6.8788200000e+02  2.8045300000e-01  8.2169200000e+05
  6.8875400000e+02  2.8128800000e-01  8.2111000000e+05
  6.8962700000e+02  2.8215600000e-01  8.2050500000e+05
  6.9049900000e+02  2.8306200000e-01  8.1987300000e+05
  6.9137100000e+02  2.8400700000e-01  8.1921400000e+05
  6.9224300000e+02  2.8499600000e-01  8.1852600000e+05
  6.9311500000e+02  2.8603200000e-01  8.1780100000e+05
  6.9398800000e+02  2.8712100000e-01  8.1703900000e+05
  6.9486000000e+02  2.8826600000e-01  8.1623800000e+05
  6.9573200000e+02  2.8947500000e-01  8.1539400000e+05
  6.9660400000e+02  2.9075400000e-01  8.1449500000e+05
  6.9747700000e+02  2.9211100000e-01  8.1354800000e+05
  6.9834900000e+02  2.9355600000e-01  8.1253600000e+05
  6.9922100000e+02  2.9510000000e-01  8.1145000000e+05
  7.0009300000e+02  2.9675700000e-01  8.1029100000e+05
  7.0096500000e+02  2.9854400000e-01  8.0904000000e+05
  7.0183800000e+02  3.0047900000e-01  8.0767900000e+05
  7.0271000000e+02  3.0259000000e-01  8.0619900000e+05
  7.0358200000e+02  3.0490600000e-01  8.0457300000e+05
  7.0445400000e+02  3.0747000000e-01  8.0277300000e+05
  7.0532700000e+02  3.1033300000e-01  8.0076500000e+05
  7.0619900000e+02  3.1356600000e-01  7.9849700000e+05
  7.0707100000e+02  3.1726700000e-01  7.9590200000e+05
  7.0794300000e+02  3.2157200000e-01  7.9288500000e+05
